IPC,LIBRARY,ENVIRONMENT,AVG_TIME,ITERATIONS
shared_memory,sysv,native,0.003898,25
shared_memory,sysv,native,0.003908,25
shared_memory,sysv,native,0.003945,25
shared_memory,sysv,native,0.003967,25
shared_memory,sysv,native,0.003974,25
shared_memory,sysv,native,0.003966,25
shared_memory,sysv,native,0.003955,25
shared_memory,sysv,native,0.003940,25
shared_memory,sysv,native,0.003940,25
shared_memory,sysv,native,0.003934,25
shared_memory,sysv,native,0.003944,25
shared_memory,sysv,native,0.003957,25
shared_memory,sysv,native,0.003987,25
shared_memory,sysv,native,0.003987,25
shared_memory,sysv,native,0.004008,25
shared_memory,sysv,native,0.004027,25
shared_memory,sysv,native,0.004014,25
shared_memory,posix,namespace,0.004160,25
shared_memory,posix,namespace,0.004180,25
shared_memory,posix,namespace,0.004240,25
shared_memory,posix,namespace,0.004230,25
shared_memory,posix,namespace,0.004196,25
shared_memory,posix,namespace,0.004177,25
shared_memory,posix,namespace,0.004249,25
shared_memory,posix,namespace,0.004277,25
shared_memory,posix,namespace,0.004293,25
shared_memory,posix,namespace,0.004268,25
shared_memory,posix,namespace,0.004242,25
shared_memory,posix,namespace,0.004242,25
shared_memory,posix,namespace,0.004232,25
shared_memory,posix,namespace,0.004249,25
shared_memory,posix,namespace,0.004261,25
shared_memory,posix,namespace,0.004285,25
shared_memory,posix,namespace,0.004304,25
shared_memory,posix,namespace,0.004281,25
shared_memory,posix,namespace,0.004323,25
shared_memory,posix,namespace,0.004306,25
shared_memory,posix,namespace,0.004316,25
shared_memory,posix,namespace,0.004331,25
shared_memory,posix,namespace,0.004320,25
shared_memory,posix,native,0.004345,100
shared_memory,sysv,native,0.004275,100
shared_memory,posix,native,0.009500,1
shared_memory,posix,native,0.004430,43
shared_memory,posix,native,0.004314,43
shared_memory,posix,native,0.004252,43
shared_memory,posix,native,0.004241,43
shared_memory,posix,native,0.004281,43
shared_memory,posix,native,0.004302,43
shared_memory,posix,native,0.004316,43
shared_memory,posix,native,0.004326,43
shared_memory,posix,native,0.004313,43
shared_memory,posix,native,0.004357,43
shared_memory,posix,native,0.018699,43
shared_memory,posix,native,0.017530,43
shared_memory,posix,native,0.016524,43
shared_memory,posix,native,0.015642,43
shared_memory,posix,native,0.014897,43
shared_memory,posix,native,0.014251,43
shared_memory,posix,native,0.013702,43
shared_memory,posix,native,0.013211,43
shared_memory,posix,native,0.012744,43
shared_memory,posix,native,0.012306,43
shared_memory,posix,native,0.011921,43
shared_memory,posix,native,0.011579,43
shared_memory,posix,native,0.011255,43
shared_memory,posix,native,0.010959,43
shared_memory,posix,native,0.010684,43
shared_memory,sysv,native,0.003988,43
shared_memory,sysv,native,0.003942,43
shared_memory,sysv,native,0.003880,43
shared_memory,sysv,native,0.003895,43
shared_memory,sysv,native,0.003942,43
shared_memory,sysv,native,0.003934,43
shared_memory,sysv,native,0.003907,43
shared_memory,sysv,native,0.003922,43
shared_memory,sysv,native,0.003911,43
shared_memory,sysv,native,0.003912,43
shared_memory,sysv,native,0.003922,43
shared_memory,sysv,native,0.003945,43
shared_memory,sysv,native,0.003942,43
shared_memory,sysv,native,0.003952,43
shared_memory,sysv,native,0.003943,43
shared_memory,sysv,native,0.003956,43
shared_memory,sysv,native,0.003954,43
shared_memory,sysv,native,0.003962,43
shared_memory,sysv,native,0.004004,43
shared_memory,sysv,native,0.004009,43
shared_memory,sysv,native,0.004014,43
shared_memory,sysv,native,0.004020,43
shared_memory,sysv,native,0.004015,43
shared_memory,sysv,native,0.004013,43
shared_memory,sysv,native,0.004024,43
shared_memory,posix,native,0.006500,3
shared_memory,posix,native,0.006167,3
shared_memory,posix,native,0.005667,3
shared_memory,posix,native,0.006042,3
shared_memory,posix,native,0.005667,3
shared_memory,posix,native,0.005778,3
shared_memory,posix,native,0.005667,3
shared_memory,posix,native,0.005417,3
shared_memory,posix,native,0.005259,3
shared_memory,posix,native,0.005117,3
shared_memory,posix,native,0.005015,3
shared_memory,posix,native,0.004958,3
shared_memory,posix,native,0.004897,3
shared_memory,posix,native,0.004821,3
shared_memory,posix,native,0.004900,3
shared_memory,posix,native,0.004875,3
shared_memory,posix,native,0.004843,3
shared_memory,posix,native,0.004833,3
shared_memory,posix,native,0.004895,3
shared_memory,posix,native,0.004867,3
shared_memory,posix,native,0.004817,3
shared_memory,posix,native,0.004902,3
shared_memory,posix,native,0.004862,3
shared_memory,posix,native,0.004826,3
shared_memory,posix,native,0.004840,3
shared_memory,sysv,native,0.006000,3
shared_memory,sysv,native,0.005083,3
shared_memory,sysv,native,0.004833,3
shared_memory,sysv,native,0.004583,3
shared_memory,sysv,native,0.004400,3
shared_memory,sysv,native,0.004222,3
shared_memory,sysv,native,0.004167,3
shared_memory,sysv,native,0.004208,3
shared_memory,sysv,native,0.004222,3
shared_memory,sysv,native,0.004200,3
shared_memory,sysv,native,0.004167,3
shared_memory,sysv,native,0.004194,3
shared_memory,sysv,native,0.004321,3
shared_memory,sysv,native,0.004429,3
shared_memory,sysv,native,0.004400,3
shared_memory,sysv,native,0.004375,3
shared_memory,sysv,native,0.004353,3
shared_memory,sysv,native,0.004324,3
shared_memory,sysv,native,0.004289,3
shared_memory,sysv,native,0.004350,3
shared_memory,sysv,native,0.004365,3
shared_memory,sysv,native,0.004333,3
shared_memory,sysv,native,0.004428,3
shared_memory,sysv,native,0.004396,3
shared_memory,sysv,native,0.004373,3
shared_memory,posix,native,0.005333,3
shared_memory,posix,native,0.004833,3
shared_memory,posix,native,0.004556,3
shared_memory,posix,native,0.004542,3
shared_memory,posix,native,0.004667,3
shared_memory,posix,native,0.004833,3
shared_memory,posix,native,0.005690,3
shared_memory,posix,native,0.005792,3
shared_memory,posix,native,0.005630,3
shared_memory,posix,native,0.005433,3
shared_memory,posix,native,0.005318,3
shared_memory,posix,native,0.005194,3
shared_memory,posix,native,0.005115,3
shared_memory,posix,native,0.005060,3
shared_memory,posix,native,0.004989,3
shared_memory,posix,native,0.004917,3
shared_memory,posix,native,0.004873,3
shared_memory,posix,native,0.004843,3
shared_memory,posix,native,0.004860,3
shared_memory,posix,native,0.004825,3
shared_memory,posix,native,0.004802,3
shared_memory,posix,native,0.004765,3
shared_memory,posix,native,0.004732,3
shared_memory,posix,native,0.004701,3
shared_memory,posix,native,0.004673,3
shared_memory,sysv,native,0.004833,3
shared_memory,sysv,native,0.004250,3
shared_memory,sysv,native,0.004056,3
shared_memory,sysv,native,0.003917,3
shared_memory,sysv,native,0.003833,3
shared_memory,sysv,native,0.003806,3
shared_memory,sysv,native,0.003833,3
shared_memory,sysv,native,0.003854,3
shared_memory,sysv,native,0.004130,3
shared_memory,sysv,native,0.004150,3
shared_memory,sysv,native,0.004076,3
shared_memory,sysv,native,0.004042,3
shared_memory,sysv,native,0.004026,3
shared_memory,sysv,native,0.003988,3
shared_memory,sysv,native,0.003967,3
shared_memory,sysv,native,0.003979,3
shared_memory,sysv,native,0.003961,3
shared_memory,sysv,native,0.003972,3
shared_memory,sysv,native,0.004026,3
shared_memory,sysv,native,0.004042,3
shared_memory,sysv,native,0.004040,3
shared_memory,sysv,native,0.004083,3
shared_memory,sysv,native,0.004167,3
shared_memory,sysv,native,0.004188,3
shared_memory,sysv,native,0.004167,3
shared_memory,posix,native,0.004667,3
shared_memory,posix,native,0.004167,3
shared_memory,posix,native,0.004111,3
shared_memory,posix,native,0.004208,3
shared_memory,posix,native,0.004167,3
shared_memory,posix,native,0.004139,3
shared_memory,posix,native,0.004262,3
shared_memory,posix,native,0.004313,3
shared_memory,posix,native,0.004352,3
shared_memory,posix,native,0.004317,3
shared_memory,posix,native,0.004379,3
shared_memory,posix,native,0.004389,3
shared_memory,posix,native,0.004372,3
shared_memory,posix,native,0.004417,3
shared_memory,posix,native,0.004400,3
shared_memory,posix,native,0.004375,3
shared_memory,posix,native,0.004343,3
shared_memory,posix,native,0.004315,3
shared_memory,posix,native,0.004316,3
shared_memory,posix,native,0.004300,3
shared_memory,posix,native,0.004278,3
shared_memory,posix,native,0.004288,3
shared_memory,posix,native,0.004435,3
shared_memory,posix,native,0.004424,3
shared_memory,posix,native,0.004407,3
shared_memory,sysv,native,0.004500,3
shared_memory,sysv,native,0.004417,3
shared_memory,sysv,native,0.004333,3
shared_memory,sysv,native,0.004208,3
shared_memory,sysv,native,0.004167,3
shared_memory,sysv,native,0.004083,3
shared_memory,sysv,native,0.004214,3
shared_memory,sysv,native,0.004792,3
shared_memory,sysv,native,0.004741,3
shared_memory,sysv,native,0.004717,3
shared_memory,sysv,native,0.004667,3
shared_memory,sysv,native,0.004569,3
shared_memory,sysv,native,0.004487,3
shared_memory,sysv,native,0.004464,3
shared_memory,sysv,native,0.004633,3
shared_memory,sysv,native,0.004635,3
shared_memory,sysv,native,0.004627,3
shared_memory,sysv,native,0.004630,3
shared_memory,sysv,native,0.004596,3
shared_memory,sysv,native,0.004558,3
shared_memory,sysv,native,0.004548,3
shared_memory,sysv,native,0.004583,3
shared_memory,sysv,native,0.004558,3
shared_memory,sysv,native,0.004528,3
shared_memory,sysv,native,0.004493,3
shared_memory,sysv,namespace,0.004167,3
shared_memory,sysv,namespace,0.004167,3
shared_memory,sysv,namespace,0.004000,3
shared_memory,sysv,namespace,0.003875,3
shared_memory,sysv,namespace,0.003833,3
shared_memory,sysv,namespace,0.003778,3
shared_memory,sysv,namespace,0.003738,3
shared_memory,sysv,namespace,0.003750,3
shared_memory,sysv,namespace,0.003833,3
shared_memory,sysv,namespace,0.003817,3
shared_memory,sysv,namespace,0.003818,3
shared_memory,sysv,namespace,0.003806,3
shared_memory,sysv,namespace,0.003808,3
shared_memory,sysv,namespace,0.003762,3
shared_memory,sysv,namespace,0.003767,3
shared_memory,sysv,namespace,0.003760,3
shared_memory,sysv,namespace,0.003892,3
shared_memory,sysv,namespace,0.003926,3
shared_memory,sysv,namespace,0.003921,3
shared_memory,sysv,namespace,0.003925,3
shared_memory,sysv,namespace,0.003913,3
shared_memory,sysv,namespace,0.003955,3
shared_memory,sysv,namespace,0.003935,3
shared_memory,sysv,namespace,0.003924,3
shared_memory,sysv,namespace,0.006000,1
